product_id|page_id|exposures|purchases|Nhelp|Nnothelp|verified|price|valence|category_name_complete|brand_name|review_comments
28904583|517412|100|6|0|0|0|2.7705263158|3|NonRx:personal care:lip balm:natural lip balm:|Yes to Grapefruit|I am always looking for vegan lip balms without SPF, as I have a great brand that does have SPF.  This brand, like others I've tried, is thin and oily feeling and doesn't last long.  It's not bad, but it's not what I'm looking for.$@$@It has an oblong shape which makes it impossible to use one-handed, if that matters to you.
28905011|502744|104|9|0|0|1|12.204010695|5|NonRx:baby & mom:bath time & skin care:lotions & creams:|Weleda Baby|I had ordered this for family and friends babies, and kept a tube a for myself.  It was wonderful to use, and I still use it.  It has become a regular part of my daily routine
28914353|479522|64|7|0|0|1|9.7794736842|4|NonRx:diet & fitness:sports nutrition:protein:plant protein:|Manitoba Harvest|I haven't used any other hemp protein powders so I can't compare it to anything else. However, I mixed half of the recommended serving into a smoothie and wow! did it give me an energy boost. The color is a little off putting, but I can ignore that. Taste is really pretty good considering the appearance. There are still bits of the powder that don't mix or dissolve so make sure to brush your teeth after drinking one!  I also tried mixing this into a low carb muffin in a mug recipe, but found it really dried out the muffin. Probably will just use in smoothies in the future.
28916587|409065|64|1|1|0|0|12.356666667|5|NonRx:beauty:makeup & accessories:face:foundations:liquid foundation:|Revlon ColorStay Whipped|Beautiful Application! 24 hour wear holds up too. I have normal/oily skin, I stay normal on most of my face with the exception of my T-zone areas. Apply a light bit of your favorite powder and your flawless! I'm kinda bummed that this color has been bumped out of my local drugstores(cause apparently only fairer/paler skin tones matter to their sales) Well at least I can order it from Drugstore.com
28918773|472180|84|3|0|0|1|8.419047619|4|NonRx:beauty:makeup & accessories:face:blush:|Boots No7|I love this blush. My skin is dry so a cream blush smooths out many wrinkles. I have used this before and then I could not find it so I am glad Drugstore.com is carrying it again.  It is small but last long since you only have to use a little. This is a very good stick blush.
28920007|503629|189|23|2|1|0|14.874758621|5|NonRx:vitamins:probiotics:combination probiotic formulas:|21st Century|It does what it's supposed to within days.
28929216|517695|107|5|0|1|0|39.99|5|NonRx:personal care:shaving & hair removal:shaving:scissors & trimmers:women's sc|Philips Norelco|I can't say enough good things about this trimmer. The bikini line has always been a challenge for me and I know I'm not alone. Some razors shave too closely which can give you nasty razor bumps. This one gives you enough buffer to avoid irritation. You can also choose your preferred length which is cool since some women like to be smooth while others prefer things neat and tidy but not closely shaven. I love the way it maneuvers easily over challenging areas. And I have the choice of using it dry or in the shower. Very cool!$@$@This reviewer is employed by drugstore.com or its affiliate and receives free product in exchange for providing his/her opinion on products sold on the drugstore.com™ webpage. Although this reviewer maintains
28929237|517693|218|24|0|1|0|12.975227273|5|NonRx:personal care:shaving & hair removal:shaving:scissors & trimmers:women's sc|Philips Norelco|"What a handy, dandy little trimmer! It's very small - about the size of a pen. This works amazingly well on my husband's overgrown eyebrows. I used to trim them with grooming scissors but never could do a clean job and I was always afraid of poking him in the eye. With this trimmer I can easily eliminate the dreaded ""monobrow"" and shape the rest quickly without worrying about injury. This thing is perfect for small, hard to reach areas. I love it!$@$@This reviewer is employed by drugstore.com or its affiliate and receives free product in exchange for providing his/her opinion on products sold on the drugstore.com™ webpage. Although this reviewer maintains an endorser/advertiser relationship with drugstore.com™, this review represent"
28934739|465944|106|3|0|4|1|21.924166667|3|NonRx:vitamins:bone & joint:other bone & joint care supplements:|Jamieson|I will take this longer to see if it works.  I am so  uncomfortable with my rotator cuffs and have tried everything available.
28943515|502260|374|6|1|1|0|5.5720930233|3|NonRx:beauty:hair care:hair masks & treatments:|Aussie|For the price, this is a good hair strengthening and conditioning product. It is easy to use and rinses fairly easily. Doesn't leave fine hair flat & greasy like a lot of products. I use it up to 3 times a week and it seems to help with hair breakage, but this is my first bottle and it's too early to tell if the results will continue. I love the price and hopefully it will continue to keep my hair strong as I am letting it grow some and it is fine and colored.
28952112|516717|115|11|4|0|0|6.5976106195|4|NonRx:personal care:feminine care:maxi pads:|Always|Best overnight pad I have ever tried, and let me tell you, I have tried them all.  These are 15inches long, which makes it the longest overnight menstrual pad on the market in the U.S..  I've never leaked out of these, and I have a very heavy fow due to having endometriosis & PCOS. I  would always leak out of the back on all other overnight pads because they were still about 2inches to short.  I'm so glad that Always finally started making this pad in an ultra-thin because I had been using the maxi version but I really dont like the bulk of maxi pads. Thank you for the awesome overnight pad Always.
28960095|397520|79|7|0|0|1|6.2215976331|5|NonRx:vitamins:multivitamins:men's multivitamins:|Vitafusion|I take two of these every day with my morning coffee.  They are so easy to use, soft and chewable, makes taking vitamins a pleasure.  I feel better after using these for  more than a month.  These are not overly sweet, sugar content is lower than other types and like the natural flavoring and colors.
28960227|483598|96|9|0|0|0|10.202467532|5|NonRx:personal care:soaps & bodywash:bar soaps:|Dove|so glad when this soap comes around each year - the smell is great.  i am not one for body washes, so soap has always been top on my list.  it is nice to have one that moisturizes my skin - as I can't stand lotion being applied after showering, for some reason, it leaves me not feeling actually clean but gooped up.  i use all my soaps with a wash cloth - it lathers nicely for that - and allows me to still have a clean scrub while showering - which is important since body poufs do that, but are a bit too harsh for my skin - softer washcloths do the trick.  this particular soap does work great - i use it both in the spring and summer.  then winter care for fall / winter - love that one as well.  hope dove keeps these two types up on the m
28973883|454802|199|23|0|0|1|13.33923913|5|NonRx:beauty:skin care:eye treatments:|Boots No7|I was surprised that this product worked so well as a refresher for the eye area.  My skin is dry and tends to get tired looking throughout the day as i work long hours.  It's no miracle product but it does freshen my look and it's worth ordering.
28973978|508003|220|7|4|0|1|33.728461538|5|NonRx:personal care:feminine care:natural feminine care:|Emerita|Using product for about a month in combo with Emerita Pro-gest for natural HRT solution post Hyst w/oorphorectomy.  This combo is working better than any other natural or prescription solution attempted for horrible menopause symptoms. Finally sleeping well with very few night sweats and hot flashes and feeling better all around.
28974008|507425|149|7|1|0|1|33.663076923|5|NonRx:personal care:feminine care:natural feminine care:|Emerita|Been using for over a year with good results naturally.
28974920|519377|208|11|1|0|0|10.814285714|5|NonRx:beauty:hair care:shampoos:plus conditioner:|Lisa Rachel|This shampoo/conditioner/leave in moisturizer is the best thing I've found! I desperately wanted a shampoo that was gentle to my curly tresses. I originally wanted to try Wen but it's way to expensive for my budget. I came across this on sale and I'm so happy I did! It's exactly the same ingredients as Wen at the fraction of a price! A must try! I do want to try other scents, this scent is a bit strong and minty. Besides that there are no complaints, definitely a multi-use product. If you have dry, brittle and/or curly hair. Be advised that there are no suds but trust no suds are a good thing and definitely cleanses.
28977020|369880|151|21|1|0|1|3.8355454545|5|NonRx:personal care:feminine care:pain relief:|Walgreens|This is the best product out there. I made sure I always have a tube on hand.
28978024|446354|80|3|2|0|0|5.5252|2|NonRx:vitamins:herbs:st. john's wort:|Finest Nutrition|The title for this product is very misleading. Although there are 240 tablets, it takes TWO tablets to reach the 300 mg dosage. So there are really only 120 servings in the bottle.
